name,cas,chemcode,species,td50_log_min,td50_min,td50_log_mean,td50_mean,td50_log_median,td50_median,td50_harmonic,td50_log_harmonic,smiles,carc_class_multi,carc_class
6-PHENYLHEXYL ISOTHIOCYANATE,133920-06-6,phi,r,31.0,1e+31,31.0,9.999999999999999e+30,31.0,1e+31,1e+31,71.38013788281542,S=C=NCCCCCCc1ccccc1,0.0,0.0
PROPYLHYDRAZINE.HCl,56795-66-5,phl,m,1.615950051656401,41.3,5.440013459549765,1.25e+30,1.8053513694466239,65.65,65.07063606836456,4.645985230718246,CCCN[NH3+].[Cl-],3.0,1.0
1-PHENYLAZO-2-NAPHTHOL,842-07-9,phn,m,1.2479732663618066,17.7,7.014895976013784,1.6666666666666665e+30,2.36329840981462,250.0,76.57942627875578,5.52250949126022,O=C1C=Cc2ccccc2C1=NNc1ccccc1,3.0,1.0
PHORBOL,17673-25-5,pho,m,0.3443922736851107,2.21,21.025331478631937,6.666666666666665e+30,31.0,1e+31,15.401644096448528,5.5862520277203975,CC1=CC2C(O)(CC(CO)=CC3C4C(C)(C)C4(O)C(O)C(C)C32O)C1=O,3.0,1.0
PHENOLPHTHALEIN,77-09-8,php,m,2.3979400086720375,250.0,9.283190548345402,2.121212121212121e+30,3.5490032620257876,3540.0,1726.4077372092877,9.49272813070108,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,1.0,0.0
PHENETHYL ISOTHIOCYANATE,2257-09-2,phs,r,1.968482948553935,93.0,18.662614531579862,5.714285714285714e+30,31.0,1e+31,349.0104691029596,10.802926380054098,S=C=NCCc1ccccc1,1.0,0.0
PHENYLHYDRAZINE,59-88-1,phy,m,1.8363241157067516,68.6,9.935145019063325,2.727272727272727e+30,2.2174839442139063,165.0,138.33923262562323,6.2607617272515785,NNc1ccccc1.[Cl-].[H+],2.0,1.0
PHENYLETHYLHYDRAZINE SULFATE,156-51-4,phz,m,1.1643528557844371,14.6,3.988824644593752,8.333333333333333e+29,1.4254761998967465,26.65,29.524914560669355,3.7177864720937674,NNCCc1ccccc1.O=S(=O)(O)O,3.0,1.0
PHENYL ISOTHIOCYANATE,103-72-0,pic,m,1.5954962218255742,39.4,18.879501775050585,5.833333333333332e+30,31.0,1e+31,164.09648414652946,9.588135660067971,S=C=Nc1ccccc1,1.0,0.0
PILOCARPINE,92-13-7,pil,r,1.9929950984313416,98.4,12.07867771570588,3.333333333333333e+30,3.2430380486862944,1750.0,279.4849599653755,8.211381200428832,CCC1C(=O)OCC1Cc1cncn1C,2.0,0.0
POTASSIUM IODIDE,7681-11-0,pio,r,2.3096301674258988,204.0,13.923544963893642,4e+30,2.7481880270062002,560.0,529.5210076307806,9.20063403428547,[I-].[K+],2.0,0.0
PIRMENOL.HCl,61477-94-9,pir,m,1.2013971243204515,15.9,15.994154956707334,4.705882352941175e+30,3.606381365110605,4040.0,191.38954175189616,9.751012014657261,CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1.[Cl-].[H+],1.0,0.0
PROPYLENE GLYCOL,57-55-6,plg,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC(O)CO,0.0,0.0
PROPRANOLOL.HCl,318-98-9,pll,m,2.1583624920952498,144.0,23.345797514871663,7.27272727272727e+30,31.0,1e+31,1735.1783905914074,19.33907289587585,CC(C)NCC(O)COc1cccc2ccccc12.[Cl-].[H+],0.0,0.0
PHENYLMERCURIC ACETATE,62-38-4,pma,m,0.9656719712201067,9.24,18.5521210591006,5.833333333333332e+30,31.0,1e+31,29.713692946058092,5.976742756044498,CC(=O)O[Hg]c1ccccc1,2.0,1.0
"SULFITE, POTASSIUM METABI-",4429-42-9,pmb,m,4.526339277389844,33600.0,9.28212685822153,1.6666666666666665e+30,4.964197926128357,92400.0,87913.67073609869,13.19111642936172,O=S([O-])S(=O)(=O)[O-].[K+].[K+],1.0,0.0
PHENYLETHYL-3-METHYLCAFFEATE,71835-85-3,pme,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,COc1cc(C=CC(=O)OCCc2ccccc2)ccc1O,0.0,0.0
PENTANAL METHYLFORMYLHYDRAZONE,57590-20-2,pmf,m,0.4941545940184428,3.12,1.0635105869092456,20.478181818181817,1.0413926851582251,11.0,7.982549760852819,2.2877456907739155,CCCCC=NN(C)C=O,4.0,1.0
PRIMIDOLOL.HCl,40778-40-3,pmh,m,1.7185016888672742,52.3,16.87869925830383,4.999999999999999e+30,17.111358235573793,5e+30,423.4640787064735,11.09988571198765,Cc1ccccc1OCC(O)CNCCn1cc(C)c(=O)[nH]c1=O.[Cl-].[H+],1.0,0.0
PYRILAMINE MALEATE,59-33-6,pml,r,1.8142475957319202,65.2,22.057681205481895,6.80851063829787e+30,31.0,1e+31,859.905271436891,16.799112317023205,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)C=CC(=O)O,1.0,0.0
"1-METHYL-1,4-DIHYDRO-7-[2-(5-NITROFURYL)VINYL]-4-OXO-1,8-NAPHTHYRIDINE-3-CARBOXYLATE, POTASSIUM",29676-95-7,pmn,m,0.9047155452786809,8.03,1.170310689690195,16.682499999999997,1.1766406697726453,16.1,13.113965996329291,2.688276704282615,Cn1cc(C(=O)[O-])c(=O)c2ccc(C=Cc3ccc([N+](=O)[O-])o3)nc21.[K+],3.0,1.0
p-METHYLSTYRENE,622-97-9,pms,m,2.5352941200427703,343.0,20.413506238030628,6.249999999999999e+30,31.0,1e+31,1434.1210781711097,14.74746711569357,C=Cc1ccc(C)cc1,1.0,0.0
"1-PHENYL-3,3-DIMETHYLTRIAZENE",7227-91-0,pmt,r,0.36361197989214433,2.31,0.5638940561412376,4.06,0.5638940561412376,4.06,3.3056896551724138,1.4741349237038404,CN(C)N=Nc1ccccc1,4.0,1.0
D & C RED NO. 5,3761-53-3,pmx,r,2.367355921026019,233.0,5.786761624444119,9.090909090909091e+29,3.4183012913197452,2620.0,1039.5377457933125,7.9570731060005455,Cc1ccc(NN=C2C(=O)C(S(=O)(=O)[O-])=Cc3ccc(S(=O)(=O)[O-])cc32)c(C)c1.[Na+].[Na+],2.0,0.0
PHENYL-beta-NAPHTHYLAMINE,135-88-6,pna,h,2.03342375548695,108.0,20.290086659705576,6.176470588235293e+30,31.0,1e+31,1147.8367625334765,15.037126796175977,c1ccc(Nc2ccc3ccccc3c2)cc1,1.0,0.0
PENTACHLORONITROBENZENE,82-68-8,pnb,m,1.8369567370595505,68.7,13.339511634697498,3.6666666666666657e+30,3.7614411098111473,6565.0,574.1330697885743,10.05532303420288,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.0,0.0
N-PROPYL-N'-NITRO-N-NITROSOGUANIDINE,13010-07-6,png,r,-0.03668448861388872,0.919,0.28179313734673916,2.0418,0.35602585719312274,2.27,1.7566112937179157,1.0197239796837663,CCCN(N=O)C(N)=N[N+](=O)[O-],4.0,1.0
p-NITROANILINE,100-01-6,pni,r,0.9566485792052033,9.05,13.220942067972391,3.888888888888888e+30,2.69368334354094,494.0,43.13592073632884,5.916951495454509,Nc1ccc([N+](=O)[O-])cc1,3.0,1.0
POLYVINYLPYRIDINE-N-OXIDE,9045-81-2,pno,m,2.2430380486862944,175.0,19.69418495065999,6e+30,31.0,1e+31,792.8954423592494,13.514689392403211,C=Cc1cccc[n+]1[O-],1.0,0.0
N-PROPYL-N-NITROSOUREA,816-57-9,pnu,r,31.0,1e+31,31.0,9.999999999999997e+30,31.0,1e+31,1e+31,71.38013788281542,CCCN(N=O)C(N)=O,0.0,0.0
POLYOXYETHYLENE(10)NONYLPHENYL ETHER,26027-38-3,poe,r,3.9380190974762104,8670.0,24.234504774369054,7.5e+30,31.0,1e+31,34680.0,26.262302869391068,CCCCCCCCCc1ccc(OCCO)cc1,0.0,0.0
p-PHENYLPHENOL,92-69-3,pol,m,2.290034611362518,195.0,23.9082114259253,7.499999999999997e+30,31.0,1e+31,1407.6343899609265,19.156791479066648,Oc1ccc(-c2ccccc2)cc1,0.0,0.0
p-PHENYLENEDIAMINE,106-50-3,ppa,r,3.6314437690131722,4280.0,24.157860942253294,7.5e+30,31.0,1e+31,17120.0,24.749727010283358,Nc1ccc(N)cc1,0.0,0.0
beta-PROPIOLACTONE,57-57-8,ppl,m,0.06445798922691845,1.16,0.14081561280064994,1.39,0.14122041791493473,1.385,1.375860211809396,0.865605790959899,O=C1CCO1,4.0,1.0
PHOSPHINE,7803-51-2,ppn,r,0.7551122663950712,5.69,24.386689643052947,7.777777777777776e+30,31.0,1e+31,46.2536315699949,10.288224951685876,P,1.0,0.0
DIPHENYL-p-PHENYLENEDIAMINE,74-31-7,ppp,m,3.123851640967086,1330.0,19.326443892482214,5.714285714285713e+30,31.0,1e+31,7840.334677107143,17.11623474092831,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,1.0,0.0
PIPERIDINE,110-89-4,ppr,r,1.801403710017355,63.3,23.70035092750434,7.5e+30,31.0,1e+31,253.19999999999996,14.17396286259127,C1CCNCC1,1.0,0.0
PROPAZINE,139-40-2,ppz,m,1.0569048513364727,11.4,9.12335903247016,2.5e+30,1.9153969498520493,82.3,57.89046522627784,5.246968203694907,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,3.0,1.0
PROQUAZONE,22760-18-5,pqz,m,3.6384892569546374,4350.0,19.02317141734713,5.555555555555555e+30,31.0,1e+31,17810.01175885421,17.89152640313817,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,0.0,0.0
PRACTOLOL,6673-35-4,pra,m,1.3783979009481377,23.9,16.82937558480566,5e+30,17.692803136799157,5e+30,161.13515955734783,9.710929043080935,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,1.0,0.0
PROCARBAZINE.HCl,366-70-1,prb,m,-0.7304870557820837,0.186,2.1761907032964207,6.249999999999999e+29,0.4577737825963586,2.8949999999999996,0.8656175316390261,0.6515308326161539,CNNCc1ccc(C(=O)NC(C)C)cc1.[Cl-].[H+],4.0,1.0
PROCARBAZINE,671-16-9,prc,r,0.5943925503754267,3.93,10.732512307665203,3.333333333333333e+30,0.6031443726201823,4.01,5.954395465994962,2.378309674042493,CNNCc1ccc(C(=O)NC(C)C)cc1,4.0,1.0
PRORESID,1508-45-8,prd,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CCNNC(=O)C1C(c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2C(O)C1CO)OCO3,0.0,0.0
PREDNISONE,53-03-2,pre,m,31.0,1e+31,31.0,9.999999999999999e+30,31.0,1e+31,1e+31,71.38013788281542,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,0.0,0.0
PROPYL GALLATE,121-79-9,prg,r,2.787460474518415,613.0,13.933849886582864,3.749999999999999e+30,4.254695360321181,18250.0,3075.3667637347044,12.322646606498022,CCCOC(=O)c1cc(O)c(O)c(O)c1,1.0,0.0
PROPYLENE,115-07-1,prl,m,3.663700925389648,4610.0,20.41472605004778,5.999999999999998e+30,31.0,1e+31,37464.84700374029,20.9944388712162,C=CC,0.0,0.0
PREDNIMUSTINE,29069-24-7,prm,r,1.146128035678238,14.0,1.2546276718442393,18.26666666666667,1.2833012287035497,19.2,17.66699123661149,2.9334228541285174,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,3.0,1.0
PREMARIN,12126-59-9,prn,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC12CCC3C(=CCc4cc(OS(=O)(=O)[O-])ccc43)C1CCC2=O.[Na+],0.0,0.0
PRONETHALOL,54-80-8,pro,m,2.61066016308988,408.0,2.9481087360488267,1169.0,2.9481087360488267,1169.0,673.6013686911891,6.701056365358255,CC(C)NCC(O)c1ccc2ccccc2c1,2.0,1.0
"1,2-PROPYLENE OXIDE",75-56-9,prp,r,1.4099331233312946,25.7,7.4949119952787155,1.7073170731707313e+30,2.9169800473203824,826.0,204.09633702111992,6.8308235032464015,CC1CO1,2.0,1.0
PROPANE SULTONE,1120-71-4,prs,r,0.561101383649056,3.64,0.9609738182758504,12.553333333333335,0.8573324964312685,7.2,6.894575346102633,2.132792544190678,O=S1(=O)CCCO1,4.0,1.0
"MIREX, PHOTO-",39801-14-4,prx,r,0.1643528557844371,1.46,0.49456465912999137,4.07,0.49456465912999137,4.07,2.396265356265356,1.2488760393144058,ClC1(Cl)C2(Cl)C3C4(Cl)C1(Cl)C1(Cl)C4(Cl)C(Cl)(Cl)C3(Cl)C21Cl,4.0,1.0
PIPERAZINE,110-85-0,prz,r,1.0492180226701815,11.2,23.512304505667544,7.5e+30,31.0,1e+31,44.8,9.053893525886293,C1CNCCN1,2.0,0.0
PIPERONYL SULFOXIDE,120-62-7,psu,m,0.8876173003357362,7.72,17.762850665996993,5.416666666666664e+30,31.0,1e+31,75.11785349911077,8.47529574087735,CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,2.0,0.0
FD & C RED NO. 4,4548-53-2,psx,r,2.499687082618404,316.0,14.033439078468621,3.7499999999999993e+30,4.725620653589708,53300.0,1946.2171553636576,12.475734368658506,Cc1cc(C)c(S(=O)(=O)[O-])cc1NN=C1C=C(S(=O)(=O)[O-])c2ccccc2C1=O.[Na+].[Na+],1.0,0.0
"BROMATE, POTASSIUM",7758-01-2,ptb,r,0.6821450763738317,4.81,5.0360444851159825,1.1764705882352938e+30,1.5483855082666125,35.35,21.902885838747274,3.6510606125317993,[K+].[O-][Br+2]([O-])[O-],3.0,1.0
POTASSIUM CHLORIDE,7447-40-7,ptc,r,3.79309160017658,6210.0,19.602643362267127,5.714285714285714e+30,31.0,1e+31,34404.80404044006,19.710963711103634,[Cl-].[K+],0.0,0.0
PROPYLTHIOURACIL,51-52-5,ptl,r,1.0128372247051722,10.3,5.859816727749386,1.4285714285714286e+30,1.8992731873176039,79.3,28.89349871809086,4.045994950908282,CCCc1cc(=O)[nH]c(=S)[nH]1,3.0,1.0
p-TOLUIDINE.HCl,540-23-8,pto,m,1.6910814921229684,49.1,9.920499541603101,2.727272727272727e+30,2.4082399653118496,256.0,106.11388562030277,6.059219351004675,Cc1ccc(N)cc1.[Cl-].[H+],2.0,1.0
ISONICOTINIC ACID VANILLYLIDENEHYDRAZIDE,149-17-7,ptz,m,1.437750562820388,27.4,1.676160322871026,53.0,1.6532125137753437,45.0,42.694952844522874,3.8285163227207173,COC1=CC(=CNNC(=O)c2ccncc2)C=CC1=O,3.0,1.0
PURPURIN,81-54-9,pur,r,2.8312296938670634,678.0,3.1113645400017984,1741.0,2.9370161074648142,865.0,1033.5081432340842,7.092326137676099,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,2.0,1.0
PIROXICAM,36322-90-4,pxc,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CN1C(=C(O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,0.0,0.0
PRAZEPAM,2955-38-6,pzp,m,2.03342375548695,108.0,11.33807563029585,2.962962962962962e+30,3.4885507165004443,3080.0,569.403461570109,9.069516173344539,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,2.0,0.0
PRAZIQUANTEL,55268-74-1,pzq,h,2.3979400086720375,250.0,23.84948500216801,7.5e+30,31.0,1e+31,1000.0,17.936484851347625,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,0.0,0.0
QUERCETIN,117-39-5,qrc,m,0.7092699609758307,5.12,11.93850416227532,3.076923076923076e+30,4.232267128150472,17200.0,78.90674750845793,8.37864408983534,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,2.0,0.0
QUERCETIN DIHYDRATE,6151-25-3,qrh,h,2.0718820073061255,118.0,13.621935437403888,3.4782608695652166e+30,4.956168430475364,90400.0,2285.57024041904,13.489395711501354,O.O.O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1.0,0.0
QUINAPRIL.HCl,82586-55-8,qui,m,2.1072099696478683,128.0,13.06835142183723,3.571428571428571e+30,3.576857139619208,3940.0,842.2796161565406,10.166782507880225,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O.[Cl-].[H+],1.0,0.0
RAMOSETRON.HCl,132907-72-3,ram,m,3.0170333392987803,1040.0,28.201703333929878,8.999999999999998e+30,31.0,1e+31,10400.0,37.03523903142039,Cn1cc(C(=O)C2CCc3nc[nH]c3C2)c2ccccc21.[Cl-].[H+],0.0,0.0
N-NITROSODIPHENYLAMINE,86-30-6,red,m,1.276461804173244,18.9,18.06397673926373,5.384615384615383e+30,31.0,1e+31,331.9699075657574,12.011534878600601,O=NN(c1ccccc1)c1ccccc1,1.0,0.0
RIPAZEPAM,26308-28-1,rip,m,1.5440680443502757,35.0,7.89650374019643,1.8181818181818182e+30,3.044192093048851,1110.0,202.96417823986303,6.9485773944978035,CCn1nc(C)c2c1C(c1ccccc1)=NCC(=O)N2,2.0,1.0
R(-)-2-METHYL-N-NITROSOPIPERIDINE,36702-44-0,rmp,r,1.1205739312058498,13.2,1.5466167991351847,44.114285714285714,1.5378190950732742,34.5,28.588511298493337,3.478535713566715,CC1CCCCN1N=O,3.0,1.0
p-ROSANILINE.HCl,569-61-9,ros,h,1.1931245983544616,15.6,6.429479524367767,1.5277777777777772e+30,2.184682154390618,153.0,69.96972835376694,5.101815579825253,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1.[Cl-].[H+],3.0,1.0
"3-(CYCLOPENTYLOXY)-N-(3,5-DICHLORO-4-PYRIDYL)-4-METHOXYBENZAMIDE",144035-83-6,rp7,r,0.07188200730612536,1.18,0.8866867055385539,14.67357142857143,1.0950817758153524,12.45,3.7012476656390656,1.6572001049678955,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1,4.0,1.0
RESERPINE,50-55-5,rsp,r,-1.465973893943865,0.0342,13.061990502739608,4.1176470588235283e+30,1.5831987739686226,38.3,0.48832533236214615,0.4408858870003615,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,4.0,1.0
RETINOL ACETATE,127-47-9,rta,r,1.9365137424788934,86.4,16.381441012325872,4.76190476190476e+30,3.8656960599160706,7340.0,900.6833306157429,11.964325980841247,CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,1.0,0.0
RUTIN TRIHYDRATE,153-18-4,rth,h,3.5477747053878224,3530.0,8.925123470344275,1.6666666666666665e+30,4.907653363884947,81350.0,16055.88766693771,11.891238242052145,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,1.0,0.0
RETRORSINE,480-54-6,rtr,r,-0.06449273417528721,0.862,-0.06449273417528721,0.862,-0.06449273417528721,0.862,0.862,0.6216511788548754,CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,4.0,1.0
RUTIN SULFATE,12768-44-4,rts,r,4.6512780139981444,44800.0,17.825639006999072,5e+30,17.825639006999072,5e+30,89600.0,18.625389391076578,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc([O-])c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O.O=S(=O)(O)O.[Na+],0.0,0.0
SALBUTAMOL,18559-94-9,sab,r,1.5599066250361124,36.3,1.6046207418741272,40.45,1.6046207418741272,40.45,40.02422744128554,3.7167373122129446,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,3.0,1.0
"SACCHARIN, SODIUM",128-44-9,sac,r,1.6364878963533653,43.3,19.536751936486063,5.555777777777775e+30,31.0,1e+31,1506.2705604241307,17.216033052247603,O=C1N=S(=O)([O-])c2ccccc21.[Na+],1.0,0.0
SAFROLE,94-59-7,saf,m,1.3710678622717363,23.5,12.491673214986108,3.5185185185185173e+30,2.830592458894288,679.0,170.9160059534451,7.7677381605638605,C=CCc1ccc2c(c1)OCO2,2.0,0.0
SUCROSE ACETATE ISOBUTYRATE,126-13-6,sai,r,3.5118833609788744,3250.0,24.127970840244718,7.499999999999999e+30,31.0,1e+31,13000.0,24.141751567257444,CC(=O)OCC1OC(OC2(COC(C)=O)OC(COC(=O)C(C)C)C(OC(=O)C(C)C)C2OC(=O)C(C)C)C(OC(=O)C(C)C)C(OC(=O)C(C)C)C1OC(=O)C(C)C,0.0,0.0
SACCHARIN,81-07-2,san,m,4.750508394851346,56300.0,26.625084732475226,8.333333333333332e+30,31.0,1e+31,337800.0,37.15906992746953,O=C1NS(=O)(=O)c2ccccc21,0.0,0.0
"l-ASCORBATE, SODIUM",134-03-2,sas,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,O=C1OC(C(O)CO)C(=O)[C-]1O.[Na+],0.0,0.0
"ARSENATE, SODIUM",7631-89-2,sat,r,-1.537602002101044,0.029,14.922571175628157,5e+30,15.113943352306837,5e+30,0.09901010101010103,0.0965890820794618,O=[As]([O-])(O)O.[Na+],4.0,1.0
"AZIDE, SODIUM",26628-22-8,saz,r,0.47856649559384334,3.01,12.182755624520235,3.75e+30,1.2439296216397886,17.6,9.619878279605171,3.155558517839191,[N-]=[N+]=[N-].[Na+],3.0,1.0
"4,4'-SULFONYLBISACETANILIDE",77-46-3,sba,r,1.7450747915820575,55.6,1.7450747915820575,55.6,1.7450747915820575,55.6,55.6,4.036008985209137,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,3.0,1.0
SODIUM BICARBONATE,144-55-8,sbb,r,3.123851640967086,1330.0,3.426102711494157,3340.0,3.426102711494157,3340.0,2130.3892215568862,7.828018189963741,O=C([O-])O.[Na+],2.0,0.0
"2-sec-BUTYL-4,6-DINITROPHENOL",88-85-7,sbd,m,-0.17914201056030005,0.662,10.69785474338903,3.333333333333333e+30,0.7881683711411677,6.14,2.848192209138355,1.646255650644374,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,4.0,1.0
SODIUM BITHIONOLATE,6385-58-6,sbt,m,-0.09420411963213146,0.805,23.330799536637684,7.499999999999997e+30,31.0,1e+31,6.390855419484556,3.732191820783189,[Na+].[Na+].[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-],3.0,1.0
"BENZOATE, SODIUM",532-32-1,sbz,r,4.396199347095736,24900.0,21.192135540920198,6.249999999999999e+30,31.0,1e+31,139628.6682916694,23.518414632413972,O=C([O-])c1ccccc1.[Na+],0.0,0.0
SODIUM CHLORIDE,7647-14-5,scl,m,2.9965116721541785,992.0,16.53636932410013,4.6666666666666654e+30,6.123851640967086,1330000.0,6095.762386879623,14.579541065641296,[Cl-].[Na+],1.0,0.0
SARCOPHYTOL A,72629-69-7,scp,m,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC1=CC=C(C(C)C)C(O)CC(C)=CCCC(C)=CCC1,0.0,0.0
"CYCLAMATE, SODIUM",139-05-9,scy,m,1.551449997972875,35.6,18.69344033836206,4.616410256410254e+30,28.0,1e+28,923.2014516487228,14.835709561790162,O=S(=O)([O-])NC1CCCCC1.[Na+],1.0,0.0
SODIUM DIETHYLDITHIOCARBAMATE TRIHYDRATE,148-18-5,sdc,m,1.8369567370595505,68.7,19.50279700813096,5.909090909090907e+30,31.0,1e+31,528.5532575420754,13.26242132119047,CCN(CC)C(=S)[S-].[Na+],1.0,0.0
SELENIUM DIMETHYLDITHIOCARBAMATE,144-34-3,sdd,m,0.7693773260761385,5.88,26.015362556170583,8.333333333333331e+30,31.0,1e+31,57.54579673776663,12.47383234267927,CN(C)C(=S)S[Se](SC(=S)N(C)C)(SC(=S)N(C)C)SC(=S)N(C)C,1.0,0.0
"NITRITE, SODIUM",7632-00-0,sdn,r,1.75815462196739,57.3,16.9158811448164,5.000000000000003e+30,17.93578646777294,5e+30,583.1026826400066,11.368361143644249,O=N[O-].[Na+],1.0,0.0
SULINDAC SULFONE,59973-80-7,sds,r,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)(=O)=O)cc1,0.0,0.0
SODIUM CHLORITE,7758-19-2,sdt,m,2.041392685158225,110.0,15.439379828803709,4.5454545454545446e+30,3.48572142648158,3060.0,375.5065412371927,9.517507554343897,[Na+].[O-][Cl+][O-],1.0,0.0
SELENIUM DIOXIDE,7446-08-4,sed,m,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,O=[Se]=O,0.0,0.0
"ERYTHORBATE, SODIUM",6381-77-7,sey,r,3.9390197764486663,8690.0,15.611755714675242,4.1176470588235283e+30,5.352182518111363,225000.0,59535.95884630224,16.893392150736624,O=C1C(O)=C(O)OC1C(O)C[O-].[Na+],1.0,0.0
SODIUM HYPOCHLORITE,7681-52-9,shc,r,2.5440680443502757,350.0,19.49628152914481,5.833333333333332e+30,31.0,1e+31,2557.931975167043,15.760613695206054,[Na+].[O-]Cl,1.0,0.0
"IMINODIACETIC ACID, MONOSODIUM",32607-00-4,sia,r,2.155336037465062,143.0,16.57766801873253,5e+30,16.57766801873253,5e+30,286.0,9.292630920696642,O=C([O-])CNCC(=O)O.[Na+],2.0,0.0
LUPITIDINE.3HCl,72716-75-7,skf,m,3.4756711883244296,2990.0,17.26471749057326,5e+30,17.291599386984313,5e+30,6716.539589442816,14.58971977617769,Cc1ccc(Cc2cnc(NCCSCc3ccc(C(C)(C)N)o3)[nH]c2=O)cn1.[Cl-].[Cl-].[Cl-].[H+].[H+].[H+],1.0,0.0
SENKIRKINE,2318-18-5,skk,r,0.2304489213782739,1.7,0.2304489213782739,1.7,0.2304489213782739,1.7,1.7,0.9932517730102834,CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,4.0,1.0
S-ETHYL-l-CYSTEINE,2629-59-6,slc,r,3.5599066250361124,3630.0,12.706604416690743,3.333333333333333e+30,3.5599066250361124,3630.0,5445.000000000001,11.628206045054386,CCSCC(N)C(=O)O,1.0,0.0
SELENIUM,7782-49-2,sle,m,31.0,1e+31,31.0,1e+31,31.0,1e+31,1e+31,71.38013788281542,[Se],0.0,0.0
"MALONALDEHYDE, SODIUM SALT",24382-04-5,sma,m,0.6646419755561255,4.62,3.3127799549116412,3.846153846153846e+29,2.3019509158658353,200.5,52.48112175820637,4.725770680654371,O=C[CH-]C=O.[Na+],3.0,1.0
SESAMOL,533-31-3,sml,m,2.850033257689769,708.0,12.843896765456325,3.3333333333333325e+30,4.615950051656401,41300.0,3602.312589476783,11.909809638506692,Oc1ccc2c(c1)OCO2,1.0,0.0
SIMAZINE,122-34-9,smz,m,1.816241299991783,65.5,16.66083005405658,4.999999999999999e+30,16.864582394846384,5e+30,318.2978923303357,9.77234979372178,CCNc1nc(Cl)nc(NCC)n1,1.0,0.0
